0.3432,0.4355,0.1773,0.248,0.1571,0.3677,0.2512,1.8983,0.1248,1.9692,0.3707,2.6814,0.393,7.8984,1.0521,3.667,0.2705,4.784,0.8473,0.1353,0.4697,0.1989,0.5757,1.6075,0.3076,1.092,0.5395,0.7189,0.1285,0.5796,0.2277,2.2417,1.215,1.6512,0.7139,0.2183,0.7442,0.7569,4.0083,4.0398,0.6102,3.1955,0.3021,0.5307,4.1165,3.311,0.2943,1.8245,0.2228,2.3285,0.5332,0.4882,7.1902,0.2486,2.2799,0.0713,0.0978,0.9696,2.0022
0.6233,0.4437,0.1178,0.6761,0.2047,0.4004,0.5187,4.855,0.1462,2.5982,0.4926,1.9032,0.5793,10.9219,0.6506,6.0409,0.2982,0.8436,0.4232,0.4031,1.2083,0.2065,0.2938,2.3439,0.4564,1.1127,0.3977,0.7024,0.1598,0.7062,0.4673,2.7387,0.9516,1.7592,0.5474,0.4303,1.0904,0.6347,2.4191,1.5,1.0228,4.1509,0.5296,0.713,4.1818,3.3909,0.2623,4.9934,0.2867,1.0361,0.2606,0.4768,4.4675,0.1855,2.3442,0.1133,0.1032,1.1842,0.9059
0.3938,0.274,0.1411,0.4846,0.7366,0.1646,0.6099,7.395,0.1109,1.0306,0.5667,1.476,0.7308,10.9531,0.5789,2.4342,0.4264,2.9689,0.7639,0.6329,1.819,0.2905,0.5537,1.3779,0.2668,1.0233,0.4826,0.4422,0.1665,0.808,0.3789,2.0967,2.0438,1.0914,1.6403,0.3659,0.5914,0.8202,3.6187,4.0624,0.9972,4.6412,1.7885,0.3252,5.0147,4.9202,0.3073,2.3019,0.1829,1.5377,0.5582,0.9762,3.7099,0.4073,2.9316,0.351,0.1457,1.5031,0.4979
0.1677,0.7392,0.1305,0.6739,1.0801,0.0465,0.5113,5.502,0.1188,1.7996,0.4018,5.3202,0.9453,2.0224,0.1333,7.4097,0.1362,1.5993,0.3639,1.5151,0.3542,0.2034,0.2765,2.4174,0.1823,0.6626,0.7179,0.4107,0.1596,1.2202,0.948,4.3854,0.8209,0.8219,1.056,0.9141,1.0746,0.6866,0.4167,4.7593,0.2757,4.5169,0.1055,1.3554,0.3158,0.8405,0.2065,2.6429,0.0879,0.3245,0.1037,3.5989,3.378,0.5114,2.2021,0.0657,0.0509,0.3717,1.4223
0.4384,0.3497,0.1287,0.599,0.8744,0.1044,0.1345,4.7244,0.2847,0.2527,0.5566,1.7758,1.1319,1.8474,0.2279,3.7971,0.1846,2.7584,0.5706,0.7504,1.1227,0.2785,0.5712,4.2834,0.1017,0.7493,1.0543,1.0215,0.116,1.5321,1.5368,2.2272,0.263,1.329,0.2323,0.6231,0.3015,0.6358,3.7085,1.2977,0.2375,0.4944,2.1256,0.3729,2.092,0.3873,0.6145,0.8699,0.2725,0.4647,0.0753,0.9826,2.6338,0.4087,1.6922,0.0512,0.0538,1.3527,1.9309
0.19,0.5573,0.1039,1.1278,1.5329,0.0943,0.0656,2.2089,0.1825,0.152,0.7035,2.3186,2.0499,2.2041,0.1828,2.9232,0.2023,0.2891,0.4333,1.4635,1.1595,0.107,0.6522,5.6548,0.0458,0.7431,0.7096,1.3774,0.1008,1.245,1.3843,2.327,0.3214,2.4055,0.479,0.4269,0.4713,0.4197,2.0006,1.8108,0.4048,1.7248,0.453,0.4451,1.1377,0.2599,0.2009,1.6639,0.3235,0.101,0.0552,1.3135,2.979,0.3284,1.3881,0.0494,0.2575,0.9447,3.2124
0.1061,0.5571,0.1044,0.594,0.3456,0.1032,0.8679,3.1138,0.1906,0.2325,0.6272,2.1637,1.2111,3.0183,0.3018,2.4611,0.1818,1.0482,0.7357,0.437,1.439,0.2015,0.3901,2.8214,0.3388,1.1288,1.4353,1.3519,0.1087,2.8712,0.9809,1.3418,0.8688,1.7699,1.0973,0.5845,0.1445,0.6724,1.3308,2.7753,0.582,2.347,0.6976,0.3432,2.7402,1.0691,0.1096,1.9468,0.2088,0.2117,0.0744,2.5424,2.7862,0.5321,0.7359,0.9612,0.0884,1.6972,0.5746
0.3077,0.1503,0.2038,0.4438,0.6059,0.1353,1.4896,3.5224,0.1011,1.024,0.4088,3.2055,0.896,2.8934,0.1389,3.2889,0.305,0.6379,0.4163,0.8376,1.0086,0.5664,0.2666,2.0701,0.2065,0.4754,0.9408,1.1803,0.2144,1.46,0.6499,2.7143,1.4856,1.3213,0.7321,0.8396,0.3496,0.9431,1.5054,2.7202,0.2805,4.0513,0.1652,0.3652,1.8472,0.7603,0.2018,1.3818,0.2558,0.1866,0.1669,2.7812,2.3003,0.4085,1.6022,0.1174,0.0555,0.6372,2.338
0.2772,0.1458,0.1937,0.4164,0.5622,0.1217,1.359,4.4397,0.1152,0.9266,0.3902,3.814,0.8814,3.0308,0.1286,3.3348,0.2865,0.5815,0.4,0.81,0.9195,0.516,0.2445,2.0277,0.1972,0.469,0.8873,1.1012,0.2003,1.4648,0.5918,3.0151,1.4296,1.2975,0.7446,0.8098,0.3124,0.9287,1.4119,3.2233,0.2672,5.2958,0.1625,0.3351,1.7413,0.6801,0.1801,1.454,0.2214,0.1675,0.1472,3.5158,2.1932,0.3941,1.4674,0.107,0.0538,0.6061,2.1885
0.288,0.2799,0.1643,1.1469,0.466,0.0563,2.5729,6.0496,0.2596,0.9412,0.193,1.4986,1.102,1.5784,0.0873,6.7491,0.1691,4.9124,0.5711,0.8579,0.3668,0.1507,0.1327,1.3426,0.1202,1.4951,1.5953,1.2493,0.2067,2.2454,1.2859,3.8655,1.6069,0.5895,0.5316,0.4806,0.5153,0.3805,1.9616,3.438,0.288,5.2135,0.2802,0.362,1.3458,0.2238,0.3555,0.5093,0.5764,0.2562,0.1538,2.5429,4.4975,0.458,2.4105,0.1329,0.1268,1.2142,2.4656
0.3149,0.1583,0.0631,0.5544,0.3234,0.0325,1.0012,4.9766,0.2199,0.2174,0.8468,2.9548,1.412,3.0948,0.1581,2.1818,0.1572,1.0352,0.4111,2.0774,0.7691,0.0799,0.1542,4.7286,0.0223,0.2788,1.3835,0.7615,0.0395,3.2081,2.2777,3.0049,0.7743,1.3019,0.4177,0.3137,0.196,0.404,4.6497,2.4905,0.3397,3.2644,1.0915,0.3037,2.4838,1.1453,0.2421,1.7142,0.1088,0.1322,0.027,0.8668,1.4665,0.3463,1.7414,0.1285,0.0097,0.876,0.5642
0.5057,1.0083,0.2151,0.1564,0.7081,0.099,0.1775,2.1986,0.1514,0.7016,0.8422,3.149,1.5749,2.3546,0.1904,5.5589,0.2441,0.3082,0.1804,1.6721,0.9364,0.6439,0.1806,2.3556,0.1027,0.3266,0.6375,0.3408,0.1952,1.2975,0.9749,2.5024,0.2839,1.1537,0.5765,0.8224,0.7193,0.7965,0.6364,3.6996,0.9444,3.6355,0.082,0.7874,1.6503,1.4167,0.164,1.8165,0.0569,0.4475,0.074,3.2961,0.6828,0.6853,1.6979,0.0892,0.0272,0.5355,0.2881
0.2666,0.4121,0.0965,0.5403,0.564,0.0568,0.2726,2.7242,0.044,0.717,0.2499,5.8072,0.9982,2.2963,0.1053,3.1082,0.2864,0.5806,0.2219,0.9227,0.7931,0.1089,0.1043,2.492,0.3025,0.4304,0.5589,0.3506,0.1307,1.7566,0.4849,5.8183,1.7911,1.4265,0.6641,1.5688,0.8301,0.8463,0.137,3.8769,0.3846,3.3071,0.0957,0.3395,1.1973,0.4454,0.7866,1.7866,0.1033,0.1653,0.0734,3.712,1.5622,0.7931,0.8533,0.3151,0.0302,0.1935,1.5394
2.1557,3.7836,0.1743,0.145,0.8792,0.1056,0.164,0.5295,0.1135,5.6922,3.3775,0.4578,1.1501,1.171,0.0957,0.3863,0.1528,0.1795,3.3559,0.1458,1.4794,1.5769,1.1211,2.193,3.7478,1.5699,2.569,2.7377,0.2945,0.368,1.6335,0.9025,0.5882,2.3348,2.5211,2.3992,0.5148,2.625,0.0858,1.2411,0.2827,0.1647,0.1085,1.0651,0.5111,0.0895,0.2271,0.6108,1.1608,5.7508,4.8524,3.8767,1.1441,0.5713,0.1915,0.0704,1.7509,1.1857,1.8163
1.9916,1.8267,0.2164,0.1636,0.9426,0.0415,0.1085,0.3313,0.1616,5.4986,0.628,1.0713,1.3829,1.2225,0.1363,1.0908,0.1315,0.199,1.9653,0.7374,2.1233,1.2605,1.0641,1.844,2.2453,0.5799,1.1843,3.1414,0.4377,0.2736,1.76,1.0421,0.8045,3.0931,2.7443,1.4718,0.3147,3.2456,0.2009,0.9485,0.1962,0.338,0.4465,1.1727,0.3992,0.107,0.132,0.4524,1.6185,5.0101,5.0288,2.8786,0.7807,0.4952,0.1906,0.0445,1.3718,1.6736,3.7618
1.7072,2.3885,0.2454,0.0754,1.4504,0.1059,0.1235,0.2691,0.09,5.5742,2.005,1.7723,1.167,1.0141,0.1502,0.4791,0.1804,0.2431,0.737,0.2586,2.7471,2.0804,1.4479,1.0529,1.845,0.5995,1.0506,2.2796,0.4214,0.1234,3.9294,1.3843,0.1455,4.6487,1.7685,2.3041,0.3489,4.0725,0.1593,0.3422,0.1811,0.0669,0.0532,2.3789,0.2752,0.0689,0.1813,0.4263,3.7828,6.2027,4.1432,3.2443,0.4944,0.8835,0.1715,0.068,0.6699,0.6696,2.9217
1.3449,3.4541,0.1338,0.5204,2.2569,0.093,0.1605,0.1283,0.0439,6.3424,2.1483,1.8196,1.7141,0.3185,0.1687,0.4366,0.145,0.3371,0.769,0.1561,2.3897,1.9797,1.9277,1.3608,1.3306,0.7369,0.9469,2.6268,0.2245,0.1254,2.8977,1.6116,0.1847,2.4011,2.4101,2.2237,0.496,2.5397,0.162,0.3866,0.1734,0.1433,0.0643,1.7087,0.3262,0.0919,0.2489,0.5817,2.5348,3.1748,1.8065,4.9113,0.5091,0.3409,0.3138,0.0404,0.3742,0.524,6.2521
2.4256,2.2772,0.1298,0.1626,3.2467,0.1195,0.1124,0.334,0.1997,2.6057,1.5248,0.7677,1.355,0.462,0.1175,0.4414,0.2323,0.0764,2.3669,0.1011,3.2741,0.2545,4.4673,4.1123,1.4104,0.3084,0.4688,3.4603,0.0801,0.2983,3.2841,1.0024,0.727,4.5397,4.5005,2.8337,0.1301,3.2127,0.1012,0.9638,0.2494,0.0967,0.1458,2.0027,0.1557,0.085,0.0915,0.1405,3.2213,1.7154,0.75,4.1217,0.327,0.5765,0.0671,0.1386,0.8062,0.5604,2.4593
0.5152,1.8296,0.2077,0.2994,1.4255,0.1539,0.1152,0.3379,0.1893,4.6451,0.9343,0.5651,0.6085,1.3912,0.1868,0.37,0.3365,0.0549,2.0486,0.2187,3.5815,0.4569,1.3899,1.1207,2.2813,0.6805,0.6226,1.4984,0.1186,0.1501,1.6913,0.9501,0.6931,1.9477,3.2358,3.5809,0.1024,5.6888,0.1027,1.0168,0.3078,0.3616,0.1121,2.3671,0.1429,0.0859,0.1289,0.347,0.7423,4.674,1.6377,4.6844,0.4584,0.3838,0.1576,0.1233,0.4296,0.8653,1.0414
1.2705,2.8433,0.1487,0.0973,2.4942,0.1081,0.1097,0.2476,0.1263,3.7836,2.2477,0.9027,1.2759,1.3851,0.167,0.6796,0.268,0.0616,2.0914,0.2607,3.7493,0.9805,3.2254,3.0093,2.327,0.5927,0.5156,2.7971,0.1875,0.1064,3.3939,0.9776,0.2721,3.3704,3.2145,3.1679,0.1891,3.329,0.0839,0.895,0.2946,0.4264,0.0895,1.8026,0.1654,0.1025,0.1217,0.909,2.701,3.915,2.0578,3.1374,1.0297,0.771,0.087,0.1405,1.2947,0.5011,2.2979
2.4757,0.7906,0.1601,0.314,1.8408,0.1736,0.146,0.4284,0.647,4.5371,1.83,0.8666,1.5099,1.0508,0.3594,0.8575,0.24,0.0766,0.6821,0.196,4.8003,2.1002,3.3181,3.1352,1.2046,0.6237,0.9213,2.3109,0.1594,0.6881,3.0579,0.6896,0.7378,4.0279,1.3051,2.2574,0.3135,2.065,0.334,0.8602,0.2794,0.1738,0.1486,3.0425,0.1536,0.1204,0.2056,0.2529,1.9968,3.2065,0.714,3.6645,0.3604,0.45,0.1127,0.0889,0.7872,0.7727,2.0014
0.5874,0.1445,0.2045,0.687,0.928,3.8588,2.6383,0.237,2.7239,0.2855,0.6026,1.733,2.3205,1.6362,4.6865,0.923,0.1293,0.0502,0.6598,4.0021,1.5764,0.1817,0.3103,0.5614,0.0694,0.7218,2.6908,1.0161,0.1387,2.1092,1.6992,0.7973,2.3773,0.5087,0.4452,0.5063,0.2851,0.2348,0.4029,0.8785,0.3414,0.308,3.6807,0.3622,0.7673,0.299,1.6819,0.4154,0.5856,0.0694,0.0662,3.3051,0.9046,0.3583,2.1897,0.0766,1.8252,1.3849,0.0579
0.1506,2.4865,0.144,3.5148,1.6278,2.8489,0.4852,0.3676,1.4694,0.5492,0.6479,2.0393,2.2617,0.7002,3.7259,1.2198,0.2864,0.1972,0.4581,3.0807,0.5961,0.1633,0.3646,0.2075,0.1358,0.5842,1.9619,1.3605,0.1865,3.6072,1.5747,0.8647,1.6851,1.7247,1.0661,0.293,1.2626,0.4507,0.2952,0.3527,0.5899,0.3533,4.0427,0.8984,0.1968,0.2211,0.2868,0.4154,0.3016,0.2022,0.1659,3.5877,1.1562,0.5922,1.9936,0.1627,0.8851,2.9106,1.8879
0.6379,0.3701,0.29,1.1285,1.1939,8.8936,0.5688,0.2025,3.0805,0.4919,0.691,2.0419,2.7955,0.597,8.1168,1.6221,0.306,0.1474,0.3253,3.806,0.2425,0.1776,0.4195,0.212,0.145,0.5602,2.4035,0.9651,0.2337,3.3323,1.0261,1.354,4.8398,0.7853,1.1806,0.3882,0.7582,0.2947,0.316,0.3312,0.308,0.4402,3.8052,0.7397,0.4635,0.23,0.9015,0.9042,0.3964,0.2124,0.2096,2.2419,0.5888,0.4015,1.4275,0.3602,2.095,1.9179,0.6604
1.3945,0.1391,0.0714,2.0273,0.5372,0.0365,2.1047,1.1463,1.2749,0.9275,0.0994,1.5265,2.3287,1.6048,0.0619,0.6292,0.1263,0.2766,0.37,2.2816,1.0436,0.094,0.131,0.5678,0.0726,1.04,2.1932,1.2486,0.1602,2.7972,1.6614,1.1339,3.2894,1.5517,1.047,0.7112,0.5861,2.1015,0.3453,1.9081,0.4415,0.3059,3.0251,0.2091,0.8288,0.4814,1.6028,0.6182,0.961,0.2228,0.1473,2.5888,0.6343,0.3441,0.5825,0.8005,2.5097,2.0067,0.0468
0.1637,0.4505,0.1419,2.8448,0.2791,0.0183,3.9113,0.3496,1.3409,1.1962,0.0597,1.6976,2.281,1.6392,0.0285,1.0418,0.2128,0.2574,0.4088,5.9451,0.4928,0.0533,0.0967,0.391,0.1076,0.5884,2.7601,2.2222,0.3207,2.796,1.6911,2.8182,1.6526,2.6444,0.3221,0.6479,0.208,0.3278,0.2091,1.9232,0.2034,0.2557,1.804,0.2742,1.3771,0.1634,0.4482,0.9904,0.5915,0.0869,0.0899,3.8342,0.3233,0.471,0.8972,1.0619,1.808,3.614,0.0797
0.0866,1.5772,0.1228,2.3774,0.6847,0.618,0.525,1.2103,1.4177,1.5254,0.1401,1.5795,1.7841,0.9532,1.795,1.782,0.2749,0.1799,0.492,1.8712,0.7406,0.0653,0.1702,0.4108,0.2094,0.6234,2.4225,2.0655,0.1644,3.4512,0.8677,0.8956,3.5039,2.0337,1.2523,0.2296,1.3186,0.7945,0.224,1.9762,0.715,0.4325,2.2156,0.5188,0.5162,0.186,0.2275,0.4592,0.3052,0.1223,0.1156,3.3979,0.8736,0.599,1.2843,0.0418,0.7927,2.9491,1.2827
0.2528,0.1101,0.1462,2.2254,0.5596,0.3828,3.0701,0.4841,1.1996,0.4299,0.2319,1.7368,2.0612,3.8191,0.247,0.9902,0.145,0.2238,0.2743,3.4142,2.3049,0.1311,0.2355,1.7013,0.1029,0.9259,3.2052,0.9979,0.2028,3.4915,1.2139,1.7235,2.7485,2.7303,0.4596,0.4365,0.4471,0.606,0.6824,1.093,0.5155,0.318,3.3811,0.3502,2.0638,0.4984,0.4144,0.7905,0.8268,0.2759,0.171,2.3645,0.5759,0.307,1.8081,0.0933,3.7881,2.1254,0.0519
1.6905,0.1936,0.1409,2.4531,0.8636,0.1774,2.174,0.2455,0.8995,0.9911,0.2026,1.9177,1.551,1.1116,0.2137,0.5771,0.1567,0.2533,0.6544,3.507,0.5427,0.153,0.1161,0.2746,0.1089,0.9494,2.8858,1.0571,0.4008,3.5795,1.1495,0.7178,3.2543,0.4676,0.3987,0.2847,0.7011,0.4703,0.4781,1.1668,0.232,0.3297,2.482,0.5389,1.1223,0.375,5.1184,0.5229,0.8433,0.3455,0.1489,3.0709,0.3089,0.3662,2.1259,0.0584,3.0483,2.6276,0.0547
1.0044,0.2209,0.5064,1.4275,0.3104,1.6303,1.7073,0.3529,1.2546,0.9195,0.0789,1.0929,3.3518,0.6232,2.9331,0.3556,0.1644,0.1818,0.497,3.0138,0.5725,0.0776,0.2577,0.2778,0.0899,0.8094,1.7515,1.6403,0.333,2.1826,0.8517,0.9418,2.094,0.7099,0.6813,0.6077,0.8192,0.2437,0.3043,1.5216,0.1719,0.4416,2.628,0.3796,1.4874,0.0868,3.3097,0.4251,1.3025,0.1173,0.0497,1.7197,0.4775,0.4388,1.0409,0.4106,1.2844,2.7556,0.0931
1.6243,0.3946,0.1064,2.9356,0.4338,0.3314,1.4513,0.9878,1.2589,1.1112,0.1286,1.3856,2.4165,1.1876,0.9613,0.9176,0.132,0.6022,0.361,2.3583,0.9882,0.0369,0.18,0.2122,0.0333,1.2541,3.4362,0.8422,0.1103,2.737,0.6314,0.6239,4.5932,0.8336,1.4525,0.2255,0.8423,0.3847,0.1668,1.2276,0.2941,0.4786,1.5448,0.2357,0.938,0.1793,1.7161,0.4485,1.2242,0.142,0.0679,2.136,0.5062,0.2471,0.5544,0.0079,0.5539,1.5795,0.4854
0.8193,0.2774,0.1568,2.9998,0.5742,0.196,2.1098,0.7519,0.5521,1.2275,0.1407,1.2724,3.4455,0.6494,0.3676,1.3207,0.1793,0.4542,0.485,3.9043,1.012,0.1167,0.1446,0.3448,0.1032,0.9182,2.9929,1.256,0.1884,2.5461,2.0403,0.7149,4.2298,0.8864,0.667,0.3426,0.4236,0.2273,0.2594,1.7321,0.4543,0.4782,0.9285,0.2475,1.0202,0.174,2.1388,0.584,1.6183,0.0843,0.0694,2.4753,0.6315,0.3559,0.7769,0.1549,0.9104,1.9627,1.3975
1.6871,0.1208,0.1587,1.4809,0.5928,1.5315,2.1589,0.3478,1.0959,0.9492,0.1408,2.2317,1.7682,1.4071,5.2278,0.3191,0.1559,0.061,0.3701,2.8745,0.6481,0.0946,0.1497,0.8078,0.0953,0.4243,2.2666,0.7868,0.2679,2.9859,2.5097,1.1968,2.5474,0.516,0.693,0.2834,1.0621,0.308,0.2248,1.2337,0.2669,0.1814,2.3948,0.4963,1.0021,0.0817,2.2555,0.5733,0.8701,0.0566,0.1091,2.88,0.516,0.5064,1.2053,0.1002,1.6632,1.9891,0.0614
0.2744,0.101,0.4333,0.5927,0.1308,11.2982,1.2478,0.4894,0.0567,0.06,0.2068,0.4712,1.0005,1.71,12.5164,2.1013,6.5592,0.4212,0.506,0.8622,0.4316,0.1577,0.3942,1.7965,0.2891,4.9605,2.0979,1.4392,0.937,2.036,0.6946,0.2915,1.4668,1.6914,0.5859,0.7806,2.788,0.4976,0.1236,1.0149,3.4836,0.3391,1.7316,0.0257,0.1668,0.2154,0.3233,0.4834,0.4976,0.2162,0.1515,0.868,0.3805,6.0234,0.0745,3.6686,2.2148,1.4441,0.3205
0.6256,0.4883,0.7375,1.3002,0.4269,4.522,0.4753,0.5749,0.2467,0.9728,0.2877,0.8888,0.9331,4.1014,6.1381,0.5175,0.9513,0.3483,0.6414,0.5306,0.2873,0.3218,0.2579,1.957,0.2758,3.3321,0.9987,0.8166,0.7634,1.3656,1.1323,0.5985,0.5184,1.1425,1.4814,1.36,2.0205,1.2988,0.4746,0.9609,2.6565,0.5027,0.7123,0.2126,0.5517,0.5534,0.3952,0.6017,0.337,0.4621,0.392,0.7675,0.803,4.6947,0.6028,1.5294,1.3777,0.3642,0.4233
0.5437,0.4199,0.3783,0.6747,0.2917,1.8541,0.705,0.5452,0.1619,1.9792,0.1623,1.2926,0.6303,1.8669,11.3775,0.5219,0.517,0.2837,0.2172,0.4153,0.1237,0.1568,0.2471,1.769,0.284,1.0142,0.6721,0.2029,1.0208,2.3762,0.3436,1.3242,0.7571,0.9125,2.0626,1.4717,2.8882,1.2969,0.1512,2.1997,2.5895,1.4465,0.2318,0.4031,0.3507,0.332,0.1971,0.2593,0.0483,0.2089,0.3383,1.1441,0.1876,4.9147,0.4359,0.7183,0.3896,0.1424,0.4489
0.7847,0.2751,0.9099,0.825,0.2974,2.5931,0.7736,2.5257,0.535,1.5025,0.1213,1.7613,1.6755,1.8257,9.4369,0.9365,2.5995,0.2029,0.2569,2.0277,0.2109,0.0867,0.1216,1.7356,0.1848,0.6325,1.1646,1.1708,1.6402,2.7142,0.3106,1.0262,1.4416,1.1902,2.3591,0.4217,3.1422,1.1924,0.1289,2.4365,1.006,0.7983,0.3894,0.5448,0.4756,0.1725,0.2036,2.0217,0.0624,0.2285,0.1974,2.3879,0.2116,1.2661,0.4408,2.4047,1.929,0.5926,0.6619
